"Date","Price","Open","High","Low","Vol.","Change %"
"12/14/2025","0.147","0.149","0.150","0.147","1.16M","-1.34%"
"12/11/2025","0.149","0.150","0.150","0.149","105.65K","-0.67%"
"12/10/2025","0.150","0.150","0.151","0.150","1.29M","0.00%"
"12/09/2025","0.150","0.150","0.152","0.150","2.99M","0.00%"
"12/08/2025","0.150","0.153","0.153","0.150","1.89M","-1.32%"
"12/07/2025","0.152","0.155","0.155","0.151","674.99K","0.00%"
"12/04/2025","0.152","0.153","0.155","0.151","1.77M","-1.30%"
"12/03/2025","0.154","0.155","0.155","0.154","57.80K","-0.65%"
"12/02/2025","0.155","0.155","0.155","0.155","164.00K","0.00%"
"12/01/2025","0.155","0.155","0.155","0.155","134.20K","0.00%"
"11/30/2025","0.155","0.156","0.156","0.154","60.50K","0.00%"
"11/25/2025","0.155","0.158","0.158","0.155","50.01K","0.65%"
"11/24/2025","0.154","0.154","0.154","0.153","85.00K","-1.91%"
"11/23/2025","0.157","0.157","0.157","0.157","9.50K","-0.63%"
"11/20/2025","0.158","0.158","0.158","0.158","50.00K","0.00%"
"11/19/2025","0.158","0.158","0.158","0.158","35.00K","0.00%"
"11/18/2025","0.158","0.158","0.158","0.158","51.51K","0.00%"
"11/17/2025","0.158","0.158","0.158","0.157","88.00K","1.94%"
"11/16/2025","0.155","0.155","0.156","0.155","565.00K","-3.12%"
"11/13/2025","0.160","0.160","0.160","0.160","127.00K","0.63%"
"11/12/2025","0.159","0.160","0.160","0.159","503.56K","-0.63%"
"11/11/2025","0.160","0.160","0.160","0.160","564.00K","0.00%"
"11/10/2025","0.160","0.160","0.160","0.160","249.00K","3.23%"
"11/09/2025","0.155","0.157","0.157","0.153","389.39K","-2.52%"
"11/06/2025","0.159","0.158","0.159","0.158","136.00K","0.00%"
"11/05/2025","0.159","0.156","0.159","0.156","294.96K","0.63%"
"11/04/2025","0.158","0.160","0.160","0.158","3.22M","-2.47%"
"11/03/2025","0.162","0.163","0.163","0.162","1.32M","-0.61%"
"11/02/2025","0.163","0.162","0.163","0.162","191.00K","0.62%"
"10/30/2025","0.162","0.158","0.162","0.158","778.02K","1.25%"
"10/29/2025","0.160","0.154","0.160","0.154","1.87M","0.00%"
"10/28/2025","0.160","0.160","0.160","0.160","710.58K","1.91%"
"10/27/2025","0.157","0.160","0.160","0.155","503.37K","-0.63%"
"10/26/2025","0.158","0.158","0.159","0.158","3.66K","0.00%"
"10/23/2025","0.158","0.155","0.158","0.155","94.82K","0.00%"
"10/22/2025","0.158","0.158","0.158","0.157","280.01K","-1.25%"
"10/21/2025","0.160","0.160","0.160","0.159","606.40K","0.00%"
"10/20/2025","0.160","0.160","0.160","0.160","356.51K","-3.03%"
"10/19/2025","0.165","0.165","0.166","0.164","1.12M","0.00%"
"10/16/2025","0.165","0.165","0.165","0.164","1.06M","0.61%"
"10/15/2025","0.164","0.167","0.167","0.162","5.89M","-0.61%"
"10/14/2025","0.165","0.159","0.166","0.159","35.51M","4.43%"
"10/13/2025","0.158","0.158","0.158","0.158","503.84K","0.64%"
"10/12/2025","0.157","0.155","0.157","0.155","409.46K","1.29%"
"10/09/2025","0.155","0.153","0.155","0.153","3.48M","3.33%"
"10/08/2025","0.150","0.146","0.150","0.146","3.85M","3.45%"
"10/07/2025","0.145","0.145","0.145","0.145","481.00K","0.00%"
"10/06/2025","0.145","0.145","0.146","0.145","4.79M","0.00%"
"10/05/2025","0.145","0.145","0.145","0.143","58.64K","0.00%"
"10/02/2025","0.145","0.139","0.146","0.139","1.17M","5.84%"
"10/01/2025","0.137","0.136","0.140","0.136","72.57K","0.74%"
"09/30/2025","0.136","0.135","0.136","0.135","770.00K","0.74%"
"09/29/2025","0.135","0.135","0.135","0.135","","0.00%"
"09/28/2025","0.135","0.133","0.136","0.133","433.05K","1.50%"
"09/25/2025","0.133","0.132","0.133","0.131","326.33K","0.76%"
"09/24/2025","0.132","0.128","0.132","0.128","1.47M","3.12%"
"09/23/2025","0.128","0.126","0.128","0.126","37.14K","2.40%"
"09/22/2025","0.125","0.126","0.126","0.125","10.00K","-0.79%"
"09/21/2025","0.126","0.126","0.126","0.126","287.00K","-0.79%"
"09/18/2025","0.127","0.128","0.128","0.126","77.21K","-1.55%"
"09/17/2025","0.129","0.128","0.129","0.128","124.70K","0.78%"
"09/16/2025","0.128","0.128","0.128","0.128","12.50K","0.00%"
"09/15/2025","0.128","0.128","0.128","0.128","15.00K","0.00%"
"09/14/2025","0.128","0.128","0.128","0.128","78.03K","1.59%"
"09/11/2025","0.126","0.126","0.126","0.126","323.18K","-2.33%"
"09/10/2025","0.129","0.129","0.130","0.129","16.70K","2.38%"
"09/09/2025","0.126","0.126","0.126","0.126","55.00K","0.00%"
"09/08/2025","0.126","0.126","0.129","0.126","129.95K","0.80%"
"09/04/2025","0.125","0.127","0.128","0.125","595.28K","-3.85%"
"09/03/2025","0.130","0.128","0.130","0.126","384.69K","0.78%"
"09/02/2025","0.129","0.130","0.131","0.128","783.11K","-0.77%"
"09/01/2025","0.130","0.130","0.130","0.130","38.52K","0.78%"
"08/31/2025","0.129","0.129","0.129","0.129","30.76K","0.00%"
"08/28/2025","0.129","0.129","0.129","0.129","","0.00%"
"08/27/2025","0.129","0.131","0.131","0.129","155.00K","-1.53%"
"08/26/2025","0.131","0.130","0.131","0.130","73.90K","0.77%"
"08/25/2025","0.130","0.132","0.132","0.130","284.43K","0.00%"
"08/24/2025","0.130","0.130","0.130","0.130","187.90K","0.00%"
"08/21/2025","0.130","0.129","0.130","0.129","22.97K","0.00%"
"08/20/2025","0.130","0.130","0.130","0.130","","0.00%"
"08/19/2025","0.130","0.130","0.130","0.130","19.51K","-1.52%"
"08/18/2025","0.132","0.132","0.132","0.132","","0.00%"
"08/17/2025","0.132","0.132","0.134","0.130","425.41K","1.54%"
"08/14/2025","0.130","0.130","0.132","0.130","66.01K","0.00%"
"08/13/2025","0.130","0.130","0.130","0.130","1.81K","0.00%"
"08/12/2025","0.130","0.130","0.130","0.130","10.01K","-0.76%"
"08/11/2025","0.131","0.131","0.131","0.131","0.03K","0.00%"
"08/10/2025","0.131","0.128","0.131","0.128","57.00K","2.34%"
"08/07/2025","0.128","0.127","0.131","0.127","650.57K","0.79%"
"08/06/2025","0.127","0.126","0.127","0.126","4.13M","0.00%"
"08/05/2025","0.127","0.127","0.127","0.127","10.00K","0.00%"
"08/04/2025","0.127","0.127","0.127","0.127","222.80K","0.00%"
"08/03/2025","0.127","0.127","0.127","0.127","","0.00%"
"07/31/2025","0.127","0.127","0.127","0.127","1.00K","0.00%"
"07/30/2025","0.127","0.127","0.127","0.126","153.78K","0.00%"
"07/29/2025","0.127","0.127","0.127","0.127","196.90K","0.00%"
"07/28/2025","0.127","0.127","0.127","0.127","272.11K","-0.78%"
"07/27/2025","0.128","0.128","0.128","0.128","258.00K","0.00%"
"07/24/2025","0.128","0.128","0.128","0.127","1.03M","0.00%"
"07/23/2025","0.128","0.128","0.128","0.128","60.03K","0.00%"
