"Date","Price","Open","High","Low","Vol.","Change %"
"09/28/2025","0.131","0.123","0.133","0.122","1.33M","7.38%"
"09/25/2025","0.122","0.122","0.122","0.122","341.09K","0.00%"
"09/24/2025","0.122","0.120","0.122","0.120","602.37K","1.67%"
"09/23/2025","0.120","0.118","0.120","0.118","470.94K","0.84%"
"09/22/2025","0.119","0.120","0.120","0.119","362.42K","-0.83%"
"09/21/2025","0.120","0.122","0.122","0.120","63.59K","0.00%"
"09/18/2025","0.120","0.118","0.121","0.118","188.24K","0.00%"
"09/17/2025","0.120","0.120","0.120","0.119","36.00K","-1.64%"
"09/16/2025","0.122","0.122","0.123","0.120","1.10M","1.67%"
"09/15/2025","0.120","0.118","0.121","0.117","424.33K","1.69%"
"09/14/2025","0.118","0.118","0.118","0.117","208.79K","0.85%"
"09/11/2025","0.117","0.117","0.118","0.117","189.61K","0.00%"
"09/10/2025","0.117","0.116","0.117","0.115","1.01M","1.74%"
"09/09/2025","0.115","0.118","0.118","0.114","622.60K","-2.54%"
"09/08/2025","0.118","0.119","0.119","0.118","491.15K","2.61%"
"09/04/2025","0.115","0.123","0.123","0.115","431.01K","-4.17%"
"09/03/2025","0.120","0.122","0.122","0.116","1.35M","7.14%"
"09/02/2025","0.112","0.103","0.112","0.103","1.13M","9.80%"
"09/01/2025","0.102","0.102","0.103","0.101","962.13K","2.00%"
"08/31/2025","0.100","0.100","0.101","0.100","324.80K","1.01%"
"08/28/2025","0.099","0.098","0.100","0.097","898.60K","2.06%"
"08/27/2025","0.097","0.095","0.098","0.095","904.67K","3.19%"
"08/26/2025","0.094","0.095","0.095","0.094","139.50K","-1.05%"
"08/25/2025","0.095","0.095","0.095","0.094","32.83K","1.06%"
"08/24/2025","0.094","0.095","0.095","0.094","40.82K","0.00%"
"08/21/2025","0.094","0.095","0.095","0.094","212.21K","0.00%"
"08/20/2025","0.094","0.095","0.095","0.094","85.50K","0.00%"
"08/19/2025","0.094","0.095","0.095","0.094","537.92K","-1.05%"
"08/18/2025","0.095","0.095","0.095","0.095","274.15K","0.00%"
"08/17/2025","0.095","0.095","0.095","0.095","185.40K","0.00%"
"08/14/2025","0.095","0.095","0.096","0.094","142.00K","-1.04%"
"08/13/2025","0.096","0.094","0.096","0.093","715.58K","1.05%"
"08/12/2025","0.095","0.093","0.095","0.093","361.07K","1.06%"
"08/11/2025","0.094","0.095","0.095","0.093","103.70K","0.00%"
"08/10/2025","0.094","0.095","0.095","0.094","13.51K","-1.05%"
"08/07/2025","0.095","0.095","0.095","0.094","481.75K","0.00%"
"08/06/2025","0.095","0.095","0.095","0.094","310.46K","0.00%"
"08/05/2025","0.095","0.097","0.097","0.094","440.50K","1.06%"
"08/04/2025","0.094","0.092","0.097","0.092","1.80M","3.30%"
"08/03/2025","0.091","0.089","0.091","0.089","143.70K","2.25%"
"07/31/2025","0.089","0.090","0.090","0.089","809.83K","0.00%"
"07/30/2025","0.089","0.090","0.090","0.086","889.96K","2.30%"
"07/29/2025","0.087","0.093","0.094","0.087","1.62M","-7.45%"
"07/28/2025","0.094","0.095","0.095","0.092","339.21K","-1.05%"
"07/27/2025","0.095","0.096","0.097","0.092","1.31M","2.15%"
"07/24/2025","0.093","0.099","0.099","0.092","743.61K","-6.06%"
"07/23/2025","0.099","0.095","0.101","0.095","1.42M","5.32%"
"07/22/2025","0.094","0.088","0.094","0.088","1.14M","8.05%"
"07/21/2025","0.087","0.084","0.088","0.084","785.43K","3.57%"
"07/20/2025","0.084","0.081","0.085","0.081","1.03M","5.00%"
"07/17/2025","0.080","0.080","0.080","0.080","76.78K","1.27%"
"07/16/2025","0.079","0.080","0.080","0.079","333.30K","-1.25%"
"07/15/2025","0.080","0.080","0.080","0.080","547.50K","0.00%"
"07/14/2025","0.080","0.080","0.080","0.079","321.03K","0.00%"
"07/13/2025","0.080","0.079","0.080","0.079","694.19K","1.27%"
"07/10/2025","0.079","0.079","0.080","0.079","859.80K","0.00%"
"07/09/2025","0.079","0.077","0.079","0.077","401.32K","1.28%"
"07/08/2025","0.078","0.075","0.078","0.075","715.35K","2.63%"
"07/07/2025","0.076","0.076","0.076","0.076","137.91K","1.33%"
"07/06/2025","0.075","0.075","0.075","0.075","291.18K","-1.32%"
"07/03/2025","0.076","0.073","0.076","0.073","1.01M","4.11%"
"07/02/2025","0.073","0.071","0.074","0.071","89.63K","2.82%"
