"Date","Price","Open","High","Low","Vol.","Change %"
"12/11/2025","0.38","0.38","0.38","0.38","9.80M","0.00%"
"12/10/2025","0.38","0.38","0.38","0.38","17.84M","0.00%"
"12/09/2025","0.38","0.38","0.38","0.37","26.93M","1.33%"
"12/08/2025","0.38","0.38","0.38","0.38","7.65M","0.00%"
"12/07/2025","0.38","0.38","0.38","0.38","7.60M","0.00%"
"12/04/2025","0.38","0.38","0.38","0.38","9.93M","0.00%"
"12/03/2025","0.38","0.38","0.39","0.38","7.81M","0.00%"
"12/02/2025","0.38","0.38","0.39","0.38","17.55M","0.00%"
"12/01/2025","0.38","0.38","0.38","0.38","17.42M","0.00%"
"11/30/2025","0.38","0.38","0.38","0.38","14.30M","0.00%"
"11/25/2025","0.38","0.38","0.38","0.38","6.53M","0.00%"
"11/24/2025","0.38","0.38","0.38","0.38","11.93M","0.00%"
"11/23/2025","0.38","0.38","0.38","0.38","12.62M","0.00%"
"11/20/2025","0.38","0.37","0.38","0.37","9.06M","0.00%"
"11/19/2025","0.37","0.37","0.37","0.37","6.74M","1.65%"
"11/18/2025","0.36","0.37","0.37","0.36","12.55M","0.00%"
"11/17/2025","0.37","0.37","0.37","0.37","6.55M","0.00%"
"11/16/2025","0.37","0.38","0.38","0.37","12.85M","-2.11%"
"11/13/2025","0.38","0.38","0.38","0.38","8.54M","0.00%"
"11/12/2025","0.38","0.38","0.39","0.38","16.25M","0.00%"
"11/11/2025","0.38","0.38","0.38","0.38","41.72M","2.39%"
"11/10/2025","0.38","0.37","0.38","0.37","35.79M","3.30%"
"11/09/2025","0.36","0.36","0.36","0.36","14.47M","0.00%"
"11/06/2025","0.36","0.36","0.36","0.36","20.69M","0.00%"
"11/05/2025","0.35","0.35","0.36","0.35","5.60M","0.00%"
"11/04/2025","0.36","0.36","0.36","0.36","11.99M","0.00%"
"11/03/2025","0.36","0.35","0.36","0.35","17.78M","0.00%"
"11/02/2025","0.35","0.35","0.36","0.35","15.16M","0.00%"
"10/30/2025","0.35","0.35","0.36","0.35","26.59M","0.00%"
"10/29/2025","0.35","0.35","0.35","0.35","18.82M","0.00%"
"10/28/2025","0.35","0.35","0.35","0.35","9.51M","0.00%"
"10/27/2025","0.35","0.35","0.35","0.35","13.88M","0.00%"
"10/26/2025","0.35","0.35","0.35","0.34","10.68M","0.00%"
"10/23/2025","0.34","0.34","0.34","0.34","19.86M","0.00%"
"10/22/2025","0.34","0.34","0.34","0.34","15.41M","0.00%"
"10/21/2025","0.34","0.33","0.34","0.33","17.79M","0.00%"
"10/20/2025","0.33","0.33","0.33","0.33","22.41M","0.00%"
"10/19/2025","0.33","0.32","0.33","0.32","14.09M","0.00%"
"10/16/2025","0.32","0.33","0.33","0.32","13.48M","0.00%"
"10/15/2025","0.33","0.33","0.33","0.32","12.68M","0.00%"
"10/14/2025","0.33","0.33","0.34","0.33","10.50M","0.00%"
"10/13/2025","0.33","0.34","0.34","0.33","8.54M","0.00%"
"10/12/2025","0.34","0.34","0.34","0.33","11.99M","0.00%"
"10/09/2025","0.34","0.34","0.34","0.34","13.46M","0.00%"
"10/08/2025","0.34","0.34","0.34","0.34","9.88M","0.00%"
"10/07/2025","0.34","0.34","0.34","0.34","7.44M","0.00%"
"10/06/2025","0.34","0.35","0.35","0.34","10.84M","-2.58%"
"10/05/2025","0.35","0.35","0.35","0.35","5.16M","0.00%"
"10/02/2025","0.35","0.35","0.35","0.35","14.60M","0.00%"
"10/01/2025","0.35","0.35","0.35","0.35","11.85M","0.00%"
"09/30/2025","0.35","0.35","0.36","0.35","12.26M","0.00%"
"09/29/2025","0.35","0.35","0.36","0.35","9.33M","0.00%"
"09/28/2025","0.35","0.35","0.35","0.35","5.83M","0.00%"
"09/25/2025","0.35","0.35","0.35","0.35","8.63M","0.00%"
"09/24/2025","0.35","0.35","0.35","0.35","4.18M","0.00%"
"09/23/2025","0.35","0.35","0.35","0.35","13.28M","0.00%"
"09/22/2025","0.35","0.35","0.35","0.35","11.10M","-1.97%"
"09/21/2025","0.35","0.35","0.35","0.35","9.58M","0.00%"
"09/18/2025","0.35","0.36","0.36","0.35","7.49M","0.00%"
"09/17/2025","0.36","0.35","0.36","0.35","10.18M","0.00%"
"09/16/2025","0.35","0.35","0.35","0.35","10.92M","0.00%"
"09/15/2025","0.35","0.35","0.35","0.35","16.82M","0.00%"
"09/14/2025","0.35","0.36","0.36","0.35","1.36M","0.00%"
"09/11/2025","0.36","0.36","0.36","0.36","10.85M","0.00%"
"09/10/2025","0.36","0.35","0.36","0.35","18.25M","0.00%"
"09/09/2025","0.35","0.36","0.36","0.35","4.10M","0.00%"
"09/08/2025","0.36","0.37","0.37","0.36","7.87M","-2.73%"
"09/04/2025","0.37","0.37","0.37","0.37","5.64M","-1.61%"
"09/03/2025","0.37","0.37","0.38","0.37","19.20M","0.00%"
"09/02/2025","0.37","0.37","0.38","0.37","25.72M","0.00%"
"09/01/2025","0.37","0.35","0.38","0.35","38.70M","6.63%"
"08/31/2025","0.35","0.35","0.35","0.35","3.50M","-3.88%"
"08/28/2025","0.36","0.36","0.36","0.36","3.68M","0.00%"
"08/27/2025","0.36","0.36","0.36","0.36","1.44M","0.00%"
"08/26/2025","0.36","0.36","0.36","0.36","3.01M","0.00%"
"08/25/2025","0.36","0.36","0.36","0.36","22.33M","0.00%"
"08/24/2025","0.36","0.36","0.36","0.36","3.37M","0.00%"
"08/21/2025","0.36","0.35","0.36","0.35","12.41M","2.27%"
"08/20/2025","0.35","0.35","0.35","0.35","3.00M","0.00%"
"08/19/2025","0.35","0.35","0.35","0.35","10.02M","0.00%"
"08/18/2025","0.35","0.36","0.36","0.35","8.93M","0.00%"
"08/17/2025","0.36","0.36","0.36","0.35","5.68M","0.00%"
"08/14/2025","0.36","0.36","0.36","0.36","6.84M","0.00%"
"08/13/2025","0.36","0.36","0.36","0.36","12.03M","0.00%"
"08/12/2025","0.36","0.35","0.36","0.35","17.26M","2.28%"
"08/11/2025","0.35","0.35","0.35","0.35","10.42M","0.00%"
"08/10/2025","0.35","0.35","0.35","0.35","7.69M","0.00%"
"08/07/2025","0.35","0.34","0.35","0.34","14.78M","1.76%"
"08/06/2025","0.34","0.34","0.34","0.34","4.08M","0.00%"
