"Date","Price","Open","High","Low","Vol.","Change %"
"02/23/2026","0.106","0.105","0.106","0.105","763.30K","1.92%"
"02/22/2026","0.104","0.096","0.105","0.096","634.98K","6.12%"
"02/19/2026","0.098","0.102","0.102","0.098","953.99K","-5.77%"
"02/18/2026","0.104","0.106","0.107","0.102","431.67K","-3.70%"
"02/17/2026","0.108","0.110","0.110","0.106","726.61K","-2.70%"
"02/16/2026","0.111","0.111","0.111","0.111","224.26K","0.00%"
"02/15/2026","0.111","0.110","0.111","0.110","509.03K","-0.89%"
"02/12/2026","0.112","0.112","0.112","0.111","923.17K","0.00%"
"02/11/2026","0.112","0.108","0.113","0.108","1.02M","4.67%"
"02/10/2026","0.107","0.106","0.107","0.106","681.64K","1.90%"
"02/09/2026","0.105","0.105","0.105","0.105","1.41M","1.94%"
"02/08/2026","0.103","0.103","0.104","0.103","835.08K","1.98%"
"02/05/2026","0.101","0.104","0.104","0.100","1.22M","-3.81%"
"02/04/2026","0.105","0.103","0.105","0.103","689.19K","3.96%"
"02/03/2026","0.101","0.100","0.103","0.100","366.00K","2.02%"
"02/02/2026","0.099","0.100","0.100","0.098","260.61K","-1.00%"
"02/01/2026","0.100","0.104","0.104","0.098","1.46M","-4.76%"
"01/29/2026","0.105","0.103","0.106","0.103","2.20M","2.94%"
"01/28/2026","0.102","0.096","0.105","0.096","1.41M","7.37%"
"01/27/2026","0.095","0.093","0.096","0.093","1.09M","5.56%"
"01/26/2026","0.090","0.093","0.093","0.090","714.18K","-3.23%"
"01/25/2026","0.093","0.087","0.096","0.087","1.53M","10.71%"
"01/22/2026","0.084","0.082","0.086","0.082","893.00K","2.44%"
"01/21/2026","0.082","0.081","0.082","0.081","369.87K","3.80%"
"01/20/2026","0.079","0.077","0.081","0.077","1.09M","1.28%"
"01/19/2026","0.078","0.082","0.082","0.077","1.48M","-8.24%"
"01/14/2026","0.085","0.085","0.090","0.081","2.79M","32.81%"
"01/13/2026","0.064","0.065","0.065","0.064","69.50K","-1.54%"
"01/12/2026","0.065","0.066","0.066","0.065","22.00K","-1.52%"
"01/11/2026","0.066","0.065","0.066","0.065","245.80K","1.54%"
"01/08/2026","0.065","0.064","0.066","0.064","185.65K","1.56%"
"01/07/2026","0.064","0.064","0.064","0.064","139.89K","1.59%"
"01/06/2026","0.063","0.064","0.064","0.064","15.99K","0.00%"
"01/05/2026","0.063","0.063","0.064","0.063","83.58K","-3.08%"
"01/04/2026","0.065","0.065","0.065","0.063","2.35K","0.00%"
"01/01/2026","0.065","0.065","0.065","0.065","35.20K","0.00%"
"12/31/2025","0.065","0.063","0.065","0.063","511.86K","3.17%"
"12/30/2025","0.063","0.063","0.063","0.063","35.00K","0.00%"
"12/29/2025","0.063","0.063","0.064","0.063","200.55K","0.00%"
"12/28/2025","0.063","0.063","0.063","0.063","9.50K","0.00%"
"12/25/2025","0.063","0.063","0.064","0.063","147.71K","0.00%"
"12/24/2025","0.063","0.064","0.064","0.063","89.57K","-1.56%"
"12/23/2025","0.064","0.064","0.064","0.064","99.74K","1.59%"
"12/22/2025","0.063","0.063","0.064","0.063","20.87K","0.00%"
"12/21/2025","0.063","0.064","0.064","0.063","55.90K","-1.56%"
"12/18/2025","0.064","0.064","0.064","0.064","74.00K","0.00%"
"12/17/2025","0.064","0.063","0.064","0.063","94.38K","0.00%"
"12/16/2025","0.064","0.064","0.064","0.064","96.37K","0.00%"
"12/15/2025","0.064","0.064","0.064","0.064","259.08K","0.00%"
"12/14/2025","0.064","0.065","0.065","0.064","112.47K","-1.54%"
"12/11/2025","0.065","0.064","0.065","0.064","22.54K","-1.52%"
"12/10/2025","0.066","0.067","0.067","0.066","62.99K","0.00%"
