"Date","Price","Open","High","Low","Vol.","Change %"
"08/13/2025","0.300","0.300","0.300","0.300","","0.00%"
"08/12/2025","0.300","0.300","0.300","0.300","","0.00%"
"08/11/2025","0.300","0.300","0.300","0.300","","0.00%"
"08/10/2025","0.300","0.300","0.300","0.300","","0.00%"
"08/07/2025","0.300","0.300","0.300","0.300","","0.00%"
"08/06/2025","0.300","0.300","0.300","0.300","","0.00%"
"08/05/2025","0.300","0.289","0.300","0.289","100.00K","3.45%"
"08/04/2025","0.290","0.253","0.290","0.253","64.35K","3.94%"
"08/03/2025","0.279","0.279","0.279","0.279","","0.00%"
"07/31/2025","0.279","0.260","0.279","0.260","114.43K","1.09%"
"07/30/2025","0.276","0.276","0.276","0.276","","0.00%"
"07/29/2025","0.276","0.276","0.276","0.276","","0.00%"
"07/28/2025","0.276","0.276","0.276","0.276","2.35K","0.00%"
"07/27/2025","0.276","0.274","0.277","0.272","47.55K","0.73%"
"07/24/2025","0.274","0.274","0.275","0.270","397.69K","-1.79%"
"07/23/2025","0.279","0.279","0.279","0.279","","0.00%"
"07/22/2025","0.279","0.279","0.279","0.279","","0.00%"
"07/21/2025","0.279","0.279","0.279","0.279","","0.00%"
"07/20/2025","0.279","0.279","0.279","0.279","0.70K","0.00%"
"07/17/2025","0.279","0.265","0.280","0.265","14.10K","-0.36%"
"07/16/2025","0.280","0.280","0.280","0.275","311.25K","0.00%"
"07/15/2025","0.280","0.281","0.281","0.280","3.00K","-3.45%"
"07/14/2025","0.290","0.286","0.290","0.286","19.47K","0.00%"
"07/13/2025","0.290","0.290","0.290","0.290","51.47K","1.40%"
"07/10/2025","0.286","0.265","0.286","0.265","1.45M","10.00%"
"07/09/2025","0.260","0.261","0.261","0.260","12.80M","0.00%"
"07/08/2025","0.260","0.260","0.280","0.260","4.74M","0.00%"
"07/07/2025","0.260","0.260","0.260","0.260","49.30K","0.00%"
"07/06/2025","0.260","0.260","0.260","0.260","3.80K","-7.14%"
"07/03/2025","0.280","0.280","0.280","0.280","","0.00%"
"07/02/2025","0.280","0.280","0.280","0.280","","0.00%"
"07/01/2025","0.280","0.280","0.280","0.280","1.00K","0.00%"
"06/30/2025","0.280","0.280","0.280","0.280","","0.00%"
"06/26/2025","0.280","0.280","0.280","0.280","","0.00%"
"06/25/2025","0.280","0.280","0.280","0.280","34.90K","3.70%"
"06/24/2025","0.270","0.270","0.270","0.270","","0.00%"
"06/23/2025","0.270","0.270","0.270","0.270","1.54M","0.00%"
"06/22/2025","0.270","0.270","0.270","0.270","","0.00%"
"06/19/2025","0.270","0.270","0.270","0.270","","0.00%"
"06/18/2025","0.270","0.270","0.270","0.270","","0.00%"
"06/17/2025","0.270","0.270","0.270","0.270","5.00K","3.85%"
"06/16/2025","0.260","0.260","0.260","0.260","","0.00%"
"06/15/2025","0.260","0.260","0.260","0.260","","0.00%"
"06/12/2025","0.260","0.260","0.260","0.260","","0.00%"
"06/11/2025","0.260","0.260","0.260","0.260","","0.00%"
"06/10/2025","0.260","0.260","0.260","0.260","7.00K","0.00%"
"06/04/2025","0.260","0.260","0.260","0.260","","0.00%"
"06/03/2025","0.260","0.260","0.260","0.260","","0.00%"
"06/02/2025","0.260","0.260","0.260","0.260","","0.00%"
"06/01/2025","0.260","0.260","0.260","0.260","125.00K","0.00%"
"05/29/2025","0.260","0.260","0.260","0.260","174.72K","2.36%"
"05/28/2025","0.254","0.254","0.254","0.254","24.64K","0.00%"
"05/27/2025","0.254","0.254","0.254","0.254","","0.00%"
"05/26/2025","0.254","0.254","0.254","0.254","","0.00%"
"05/25/2025","0.254","0.254","0.254","0.254","","0.00%"
"05/22/2025","0.254","0.254","0.254","0.254","","0.00%"
"05/21/2025","0.254","0.250","0.254","0.250","7.14K","1.60%"
"05/20/2025","0.250","0.250","0.250","0.250","","0.00%"
"05/19/2025","0.250","0.250","0.250","0.250","","0.00%"
"05/18/2025","0.250","0.250","0.250","0.250","","0.00%"
"05/15/2025","0.250","0.250","0.250","0.250","","0.00%"
"05/14/2025","0.250","0.250","0.250","0.250","","0.00%"
"05/13/2025","0.250","0.250","0.250","0.250","","0.00%"
"05/12/2025","0.250","0.250","0.250","0.250","2.03K","0.00%"
"05/11/2025","0.250","0.250","0.250","0.250","","0.00%"
"05/08/2025","0.250","0.250","0.250","0.250","","0.00%"
"05/07/2025","0.250","0.250","0.250","0.250","27.23K","0.00%"
"05/06/2025","0.250","0.250","0.250","0.250","0.73K","4.17%"
"05/05/2025","0.240","0.240","0.240","0.240","","0.00%"
"05/04/2025","0.240","0.240","0.240","0.240","","0.00%"
"05/01/2025","0.240","0.240","0.240","0.240","","0.00%"
"04/30/2025","0.240","0.240","0.240","0.240","","0.00%"
"04/29/2025","0.240","0.240","0.240","0.240","","0.00%"
"04/28/2025","0.240","0.240","0.240","0.240","","0.00%"
"04/27/2025","0.240","0.240","0.240","0.240","","0.00%"
"04/24/2025","0.240","0.240","0.240","0.240","","0.00%"
"04/23/2025","0.240","0.240","0.240","0.240","","0.00%"
"04/22/2025","0.240","0.240","0.240","0.240","2.61K","0.00%"
"04/21/2025","0.240","0.240","0.240","0.240","0.02K","0.00%"
"04/20/2025","0.240","0.240","0.240","0.240","6.47K","0.00%"
"04/17/2025","0.240","0.240","0.240","0.240","","0.00%"
"04/16/2025","0.240","0.240","0.240","0.240","","0.00%"
"04/15/2025","0.240","0.240","0.240","0.240","","0.00%"
"04/14/2025","0.240","0.240","0.240","0.240","","0.00%"
"04/13/2025","0.240","0.240","0.240","0.240","","0.00%"
"04/10/2025","0.240","0.240","0.240","0.240","","0.00%"
"04/09/2025","0.240","0.240","0.240","0.240","","0.00%"
"04/08/2025","0.240","0.240","0.240","0.240","190.16K","0.00%"
"04/07/2025","0.240","0.240","0.240","0.240","0.10K","0.00%"
"04/06/2025","0.240","0.240","0.240","0.240","","0.00%"
"03/27/2025","0.240","0.238","0.240","0.238","218.22K","0.00%"
"03/26/2025","0.240","0.240","0.240","0.240","","0.00%"
"03/25/2025","0.240","0.240","0.240","0.240","","0.00%"
"03/24/2025","0.240","0.240","0.240","0.240","","0.00%"
"03/23/2025","0.240","0.240","0.240","0.240","","0.00%"
"03/20/2025","0.240","0.240","0.240","0.240","","0.00%"
"03/19/2025","0.240","0.240","0.240","0.240","","0.00%"
"03/18/2025","0.240","0.240","0.240","0.240","","0.00%"
"03/17/2025","0.240","0.240","0.240","0.240","","0.00%"
"03/16/2025","0.240","0.240","0.240","0.240","","0.00%"
"03/13/2025","0.240","0.240","0.240","0.240","","0.00%"
"03/12/2025","0.240","0.240","0.240","0.240","","0.00%"
"03/11/2025","0.240","0.240","0.240","0.240","","0.00%"
"03/10/2025","0.240","0.240","0.240","0.240","","0.00%"
"03/09/2025","0.240","0.240","0.240","0.240","","0.00%"
"03/06/2025","0.240","0.240","0.240","0.240","","0.00%"
"03/05/2025","0.240","0.225","0.240","0.225","26.90K","0.00%"
"03/04/2025","0.240","0.240","0.240","0.240","","0.00%"
"03/03/2025","0.240","0.240","0.240","0.240","","0.00%"
"03/02/2025","0.240","0.240","0.240","0.240","","0.00%"
"02/27/2025","0.240","0.240","0.240","0.240","","0.00%"
"02/26/2025","0.240","0.240","0.240","0.240","","0.00%"
"02/25/2025","0.240","0.240","0.240","0.240","","0.00%"
"02/24/2025","0.240","0.240","0.240","0.240","","0.00%"
"02/23/2025","0.240","0.240","0.240","0.240","","0.00%"
"02/20/2025","0.240","0.240","0.240","0.240","","0.00%"
"02/19/2025","0.240","0.240","0.240","0.240","","0.00%"
"02/18/2025","0.240","0.240","0.240","0.240","","0.00%"
"02/17/2025","0.240","0.240","0.240","0.240","","0.00%"
"02/16/2025","0.240","0.240","0.240","0.240","","0.00%"
"02/13/2025","0.240","0.239","0.240","0.239","72.41K","-5.88%"
"02/12/2025","0.255","0.255","0.255","0.255","","0.00%"
"02/11/2025","0.255","0.255","0.255","0.255","","0.00%"
"02/10/2025","0.255","0.255","0.255","0.255","","0.00%"
"02/09/2025","0.255","0.255","0.255","0.255","","0.00%"
"02/06/2025","0.255","0.255","0.255","0.255","","0.00%"
"02/05/2025","0.255","0.255","0.255","0.255","","0.00%"
"02/04/2025","0.255","0.255","0.255","0.255","","0.00%"
"02/03/2025","0.255","0.255","0.255","0.255","","0.00%"
"02/02/2025","0.255","0.255","0.255","0.255","","0.00%"
"01/29/2025","0.255","0.255","0.255","0.255","","0.00%"
"01/28/2025","0.255","0.255","0.255","0.255","","0.00%"
"01/27/2025","0.255","0.255","0.255","0.255","","0.00%"
"01/26/2025","0.255","0.255","0.255","0.255","","0.00%"
"01/23/2025","0.255","0.255","0.255","0.255","","0.00%"
"01/22/2025","0.255","0.255","0.255","0.255","","0.00%"
"01/21/2025","0.255","0.255","0.255","0.255","","0.00%"
"01/20/2025","0.255","0.255","0.255","0.255","","6.25%"
"01/19/2025","0.240","0.240","0.240","0.240","1.80K","-5.88%"
"01/16/2025","0.255","0.255","0.255","0.255","","0.00%"
"01/15/2025","0.255","0.255","0.255","0.255","","0.00%"
"01/14/2025","0.255","0.255","0.255","0.255","","0.00%"
"01/13/2025","0.255","0.255","0.255","0.255","","0.00%"
"01/09/2025","0.255","0.255","0.255","0.255","","0.00%"
"01/08/2025","0.255","0.255","0.255","0.255","","0.00%"
"01/07/2025","0.255","0.255","0.255","0.255","","0.00%"
"01/06/2025","0.255","0.255","0.255","0.255","","0.00%"
"01/05/2025","0.255","0.255","0.255","0.255","","0.00%"
"01/02/2025","0.255","0.255","0.255","0.255","","0.00%"
"01/01/2025","0.255","0.255","0.255","0.255","","0.00%"
"12/31/2024","0.255","0.235","0.255","0.235","9.90K","8.51%"
"12/30/2024","0.235","0.235","0.235","0.235","2.33K","2.17%"
"12/29/2024","0.230","0.230","0.230","0.230","","0.00%"
"12/26/2024","0.230","0.230","0.230","0.230","","0.00%"
"12/25/2024","0.230","0.230","0.230","0.230","2.50K","3.60%"
"12/24/2024","0.222","0.208","0.229","0.208","297.36K","6.22%"
"12/23/2024","0.209","0.209","0.209","0.209","","0.00%"
"12/22/2024","0.209","0.209","0.209","0.209","","0.00%"
"12/19/2024","0.209","0.209","0.209","0.209","","0.00%"
"12/18/2024","0.209","0.209","0.209","0.209","","0.00%"
"12/17/2024","0.209","0.209","0.209","0.209","","0.00%"
"12/16/2024","0.209","0.195","0.209","0.195","29.62K","-2.34%"
"12/15/2024","0.214","0.214","0.214","0.214","","0.00%"
"12/12/2024","0.214","0.214","0.214","0.214","","0.00%"
"12/11/2024","0.214","0.214","0.214","0.214","","0.00%"
"12/10/2024","0.214","0.214","0.214","0.214","","0.00%"
"12/09/2024","0.214","0.214","0.214","0.214","","0.00%"
