"Date","Price","Open","High","Low","Vol.","Change %"
"11/18/2025","0.785","0.785","0.785","0.785","5.17K","-0.63%"
"11/17/2025","0.790","0.790","0.790","0.790","","0.00%"
"11/16/2025","0.790","0.790","0.790","0.790","3.00K","0.00%"
"11/13/2025","0.790","0.790","0.790","0.790","10.00K","0.00%"
"11/12/2025","0.790","0.790","0.790","0.790","7.00K","-0.63%"
"11/11/2025","0.795","0.795","0.795","0.795","6.00K","-0.62%"
"11/10/2025","0.800","0.800","0.800","0.800","1.78K","2.56%"
"11/09/2025","0.780","0.783","0.783","0.780","17.66K","-2.13%"
"11/06/2025","0.797","0.797","0.797","0.797","","0.00%"
"11/05/2025","0.797","0.797","0.797","0.797","9.25K","0.00%"
"11/04/2025","0.797","0.800","0.800","0.797","2.32K","-0.38%"
"11/03/2025","0.800","0.820","0.820","0.800","3.00K","2.83%"
"11/02/2025","0.778","0.778","0.778","0.778","","0.00%"
"10/30/2025","0.778","0.778","0.778","0.778","","0.00%"
"10/29/2025","0.778","0.778","0.778","0.778","","0.00%"
"10/28/2025","0.778","0.778","0.778","0.778","1.50K","0.00%"
"10/27/2025","0.778","0.778","0.778","0.778","0.27K","0.00%"
"10/26/2025","0.778","0.778","0.778","0.778","","0.00%"
"10/23/2025","0.778","0.778","0.778","0.778","","0.00%"
"10/22/2025","0.778","0.778","0.778","0.778","","0.00%"
"10/21/2025","0.778","0.778","0.778","0.778","1.50K","0.91%"
"10/20/2025","0.771","0.771","0.771","0.771","2.33K","0.00%"
"10/19/2025","0.771","0.771","0.771","0.771","4.20K","0.00%"
"10/16/2025","0.771","0.771","0.771","0.771","11.78K","0.13%"
"10/15/2025","0.770","0.777","0.777","0.770","2.99K","1.32%"
"10/14/2025","0.760","0.760","0.760","0.760","","0.00%"
"10/13/2025","0.760","0.760","0.760","0.760","","0.00%"
"10/12/2025","0.760","0.762","0.762","0.760","7.59K","-1.30%"
"10/09/2025","0.770","0.770","0.770","0.770","1.23K","0.00%"
"10/08/2025","0.770","0.770","0.770","0.770","2.00K","0.65%"
"10/07/2025","0.765","0.765","0.765","0.765","2.43K","0.13%"
"10/06/2025","0.764","0.764","0.764","0.764","","0.00%"
"10/05/2025","0.764","0.764","0.764","0.764","1.61K","-0.13%"
"10/02/2025","0.765","0.770","0.770","0.765","1.62K","0.66%"
"10/01/2025","0.760","0.760","0.760","0.760","","0.00%"
"09/30/2025","0.760","0.760","0.760","0.760","3.22K","-3.80%"
"09/29/2025","0.790","0.790","0.790","0.790","","0.00%"
"09/28/2025","0.790","0.790","0.790","0.790","","0.00%"
"09/25/2025","0.790","0.790","0.790","0.790","0.38K","3.95%"
"09/24/2025","0.760","0.760","0.760","0.760","","0.00%"
"09/23/2025","0.760","0.760","0.760","0.760","","0.00%"
"09/22/2025","0.760","0.760","0.760","0.760","","0.00%"
"09/21/2025","0.760","0.760","0.760","0.760","","0.00%"
"09/18/2025","0.760","0.760","0.760","0.760","3.60K","0.00%"
"09/17/2025","0.760","0.760","0.760","0.760","","0.00%"
"09/16/2025","0.760","0.760","0.760","0.760","","0.00%"
"09/15/2025","0.760","0.760","0.760","0.760","","0.00%"
"09/14/2025","0.760","0.760","0.760","0.760","0.70K","0.00%"
"09/11/2025","0.760","0.760","0.760","0.760","","0.00%"
"09/10/2025","0.760","0.760","0.760","0.760","0.40K","0.66%"
"09/09/2025","0.755","0.758","0.758","0.755","3.43K","0.00%"
"09/08/2025","0.755","0.755","0.755","0.755","","0.00%"
"09/04/2025","0.755","0.755","0.755","0.755","","0.00%"
"09/03/2025","0.755","0.755","0.755","0.755","","0.00%"
"09/02/2025","0.755","0.800","0.800","0.755","1.28K","0.40%"
"09/01/2025","0.752","0.752","0.752","0.752","","0.00%"
"08/31/2025","0.752","0.752","0.752","0.752","1.30K","-6.00%"
"08/28/2025","0.800","0.745","0.800","0.745","5.90K","6.67%"
"08/27/2025","0.750","0.750","0.750","0.750","0.75K","0.00%"
"08/26/2025","0.750","0.750","0.750","0.750","0.50K","0.67%"
"08/25/2025","0.745","0.745","0.745","0.745","","0.00%"
"08/24/2025","0.745","0.745","0.745","0.745","2.95K","-0.67%"
"08/21/2025","0.750","0.750","0.750","0.750","0.15K","-0.53%"
"08/20/2025","0.754","0.744","0.754","0.744","7.00K","1.34%"
"08/19/2025","0.744","0.744","0.744","0.744","3.23K","-0.13%"
"08/18/2025","0.745","0.745","0.745","0.745","5.50K","0.00%"
"08/17/2025","0.745","0.750","0.750","0.745","4.93K","0.00%"
"08/14/2025","0.745","0.745","0.745","0.745","3.07K","0.00%"
"08/13/2025","0.745","0.750","0.750","0.745","8.39K","-0.53%"
"08/12/2025","0.749","0.749","0.749","0.749","74.33K","-0.13%"
"08/11/2025","0.750","0.750","0.750","0.750","0.10K","1.35%"
"08/10/2025","0.740","0.740","0.740","0.738","6.83K","0.68%"
"08/07/2025","0.735","0.735","0.735","0.735","","0.00%"
"08/06/2025","0.735","0.735","0.735","0.735","5.50K","-1.34%"
"08/05/2025","0.745","0.745","0.745","0.745","0.20K","2.05%"
"08/04/2025","0.730","0.730","0.730","0.730","","0.00%"
"08/03/2025","0.730","0.730","0.730","0.730","","0.00%"
"07/31/2025","0.730","0.730","0.730","0.730","5.20K","-2.01%"
"07/30/2025","0.745","0.745","0.745","0.745","0.20K","0.68%"
"07/29/2025","0.740","0.740","0.740","0.740","10.00K","-0.27%"
"07/28/2025","0.742","0.742","0.742","0.742","0.68K","-1.59%"
"07/27/2025","0.754","0.754","0.754","0.754","2.50K","1.75%"
"07/24/2025","0.741","0.754","0.754","0.741","3.14K","5.11%"
"07/23/2025","0.705","0.705","0.705","0.705","1.14K","-6.00%"
"07/22/2025","0.750","0.750","0.750","0.750","3.90K","-0.53%"
"07/21/2025","0.754","0.754","0.754","0.754","0.70K","0.53%"
"07/20/2025","0.750","0.755","0.755","0.750","28.54K","0.00%"
"07/17/2025","0.750","0.748","0.754","0.745","36.00K","0.00%"
"07/16/2025","0.750","0.700","0.750","0.700","3.60K","6.53%"
"07/15/2025","0.704","0.695","0.704","0.695","111.20K","10.00%"
"07/14/2025","0.640","0.640","0.640","0.640","0.11K","-4.48%"
"07/13/2025","0.670","0.670","0.670","0.670","","0.00%"
"07/10/2025","0.670","0.680","0.685","0.670","10.44K","-3.60%"
"07/09/2025","0.695","0.640","0.695","0.640","30.84K","8.59%"
"07/08/2025","0.640","0.640","0.640","0.640","20.00K","0.00%"
"07/07/2025","0.640","0.640","0.640","0.640","35.12K","0.00%"
"07/06/2025","0.640","0.638","0.640","0.638","12.45K","0.00%"
"07/03/2025","0.640","0.640","0.640","0.640","2.00K","0.00%"
"07/02/2025","0.640","0.640","0.650","0.640","52.79K","-1.54%"
"07/01/2025","0.650","0.650","0.650","0.650","1.30K","0.00%"
"06/30/2025","0.650","0.650","0.650","0.650","0.68K","0.00%"
"06/26/2025","0.650","0.650","0.650","0.650","1.00K","0.00%"
"06/25/2025","0.650","0.650","0.650","0.650","0.43K","0.00%"
"06/24/2025","0.650","0.650","0.650","0.650","","0.00%"
"06/23/2025","0.650","0.640","0.650","0.640","2.25K","0.00%"
"06/22/2025","0.650","0.650","0.650","0.650","","0.00%"
"06/19/2025","0.650","0.650","0.650","0.650","0.55K","0.00%"
"06/18/2025","0.650","0.650","0.650","0.650","8.04K","0.00%"
"06/17/2025","0.650","0.650","0.650","0.650","","0.00%"
"06/16/2025","0.650","0.650","0.650","0.650","28.15K","-1.52%"
"06/15/2025","0.660","0.660","0.660","0.660","","0.00%"
"06/12/2025","0.660","0.660","0.660","0.660","","0.00%"
"06/11/2025","0.660","0.660","0.660","0.660","","0.00%"
"06/10/2025","0.660","0.690","0.690","0.660","1.09K","-4.35%"
"06/04/2025","0.690","0.680","0.692","0.680","2.45K","4.55%"
"06/03/2025","0.660","0.660","0.660","0.660","0.50K","0.00%"
"06/02/2025","0.660","0.660","0.660","0.660","","0.00%"
"06/01/2025","0.660","0.660","0.660","0.660","4.68K","0.00%"
"05/29/2025","0.660","0.660","0.660","0.660","1.64K","0.00%"
"05/28/2025","0.660","0.660","0.660","0.660","1.75K","0.00%"
"05/27/2025","0.660","0.670","0.670","0.660","39.58K","-1.35%"
"05/26/2025","0.669","0.669","0.669","0.669","2.67K","0.00%"
"05/25/2025","0.669","0.669","0.669","0.669","","0.00%"
"05/22/2025","0.669","0.669","0.669","0.669","3.62K","-0.15%"
"05/21/2025","0.670","0.669","0.669","0.669","0.50K","0.00%"
"05/20/2025","0.670","0.667","0.670","0.667","6.37K","0.75%"
"05/19/2025","0.665","0.665","0.665","0.665","","0.00%"
"05/18/2025","0.665","0.670","0.670","0.665","22.89K","0.00%"
"05/15/2025","0.665","0.675","0.675","0.665","10.96K","-1.77%"
"05/14/2025","0.677","0.677","0.677","0.677","20.20K","-0.29%"
"05/13/2025","0.679","0.679","0.679","0.679","","0.00%"
"05/12/2025","0.679","0.682","0.682","0.679","18.83K","-0.73%"
"05/11/2025","0.684","0.684","0.684","0.684","2.00K","-0.44%"
"05/08/2025","0.687","0.687","0.687","0.687","","0.00%"
"05/07/2025","0.687","0.687","0.687","0.687","0.70K","-0.15%"
"05/06/2025","0.688","0.688","0.688","0.688","","0.00%"
"05/05/2025","0.688","0.688","0.688","0.688","18.30K","-1.01%"
"05/04/2025","0.695","0.690","0.695","0.690","10.10K","0.00%"
"05/01/2025","0.695","0.695","0.695","0.695","","0.00%"
"04/30/2025","0.695","0.694","0.695","0.694","21.50K","0.00%"
"04/29/2025","0.695","0.695","0.695","0.695","","0.00%"
