Date,Open,High,Low,Close,Volume
2026-04-06,0.22,0.223,0.217,0.218,460739
2026-04-07,0.224,0.224,0.213,0.215,358046
2026-04-08,0.217,0.223,0.217,0.22,724160
2026-04-09,0.22,0.221,0.217,0.218,3205329
2026-04-12,0.216,0.217,0.21,0.211,137917
2026-04-13,0.211,0.213,0.206,0.206,83794
2026-04-14,0.204,0.204,0.198,0.202,735849
2026-04-15,0.201,0.202,0.2,0.2,111882
2026-04-16,0.202,0.21,0.202,0.205,263920
2026-04-19,0.205,0.205,0.205,0.205,0
2026-04-20,0.203,0.206,0.203,0.205,304402
2026-04-21,0.203,0.204,0.203,0.203,242783
2026-04-22,0.203,0.203,0.203,0.203,15500
2026-04-23,0.201,0.202,0.195,0.199,605436
2026-04-26,0.199,0.199,0.195,0.195,79744
2026-04-27,0.195,0.196,0.193,0.193,45419
2026-04-28,0.196,0.197,0.196,0.196,542112
2026-04-29,0.197,0.2,0.197,0.198,369624
2026-04-30,0.198,0.2,0.197,0.197,517240
2026-05-03,0.2,0.201,0.198,0.2,687406
2026-05-04,0.201,0.201,0.199,0.199,228027
2026-05-05,0.2,0.201,0.197,0.198,1231233
2026-05-06,0.199,0.209,0.199,0.202,1582431
2026-05-07,0.201,0.201,0.199,0.199,92551
2026-05-10,0.209,0.212,0.203,0.203,1343234
2026-05-11,0.205,0.205,0.198,0.199,642350
2026-05-12,0.199,0.201,0.198,0.201,142960
2026-05-13,0.201,0.203,0.2,0.201,355035
2026-05-14,0.2,0.202,0.197,0.199,506961
2026-05-17,0.199,0.2,0.199,0.2,36550
2026-05-18,0.2,0.2,0.19,0.193,88096
2026-05-19,0.194,0.194,0.192,0.192,30055
2026-05-20,0.19,0.19,0.18,0.183,160746
2026-05-21,0.19,0.2,0.19,0.2,476030
2026-05-24,0.2,0.201,0.198,0.201,280044
2026-05-25,0.202,0.204,0.2,0.201,891651
2026-05-31,0.202,0.205,0.2,0.203,135644
2026-06-01,0.203,0.203,0.2,0.202,459520
2026-06-02,0.201,0.201,0.198,0.199,298609
2026-06-03,0.197,0.198,0.195,0.195,206810
2026-06-04,0.194,0.198,0.193,0.193,75653
2026-06-07,0.191,0.194,0.191,0.194,193092
2026-06-08,0.194,0.194,0.19,0.192,86251
2026-06-09,0.19,0.193,0.19,0.193,41900
2026-06-10,0.191,0.195,0.191,0.195,29495
2026-06-11,0.193,0.193,0.192,0.193,29860
2026-06-14,0.195,0.195,0.194,0.194,11130
2026-06-15,0.193,0.195,0.192,0.195,99130
2026-06-16,0.192,0.195,0.192,0.195,81763
2026-06-17,0.193,0.195,0.192,0.195,17650
2026-06-21,0.192,0.192,0.192,0.192,17050
2026-06-22,0.193,0.193,0.19,0.192,394817
2026-06-23,0.193,0.193,0.19,0.192,15063
2026-06-24,0.192,0.192,0.19,0.19,27080
2026-06-25,0.19,0.194,0.188,0.194,42151
2026-06-28,0.193,0.194,0.193,0.194,16111
2026-06-29,0.192,0.192,0.192,0.192,13000
2026-06-30,0.192,0.192,0.192,0.192,20500
2026-07-01,0.198,0.205,0.195,0.195,1335665
2026-07-02,0.193,0.194,0.192,0.193,140176
2026-07-05,0.193,0.193,0.192,0.192,186530
2026-07-06,0.191,0.194,0.191,0.193,46700
2026-07-07,0.193,0.193,0.19,0.19,548795
2026-07-08,0.19,0.19,0.188,0.19,372703
2026-07-09,0.19,0.193,0.189,0.19,1345613
2026-07-12,0.19,0.192,0.19,0.192,21080
2026-07-13,0.188,0.188,0.183,0.183,782137
2026-07-14,0.184,0.184,0.184,0.184,16000
2026-07-15,0.183,0.184,0.183,0.183,33000
2026-07-16,0.181,0.181,0.18,0.18,125922
2026-07-19,0.179,0.179,0.175,0.176,30650
2026-07-20,0.175,0.175,0.165,0.165,304569
