"Date","Price","Open","High","Low","Vol.","Change %"
"02/17/2025","0.134","0.135","0.135","0.134","591.37K","-0.74%"
"02/16/2025","0.135","0.134","0.135","0.134","863.43K","0.75%"
"02/13/2025","0.134","0.134","0.134","0.133","478.60K","0.00%"
"02/12/2025","0.134","0.135","0.135","0.134","2.24M","-1.47%"
"02/11/2025","0.136","0.136","0.138","0.135","2.63M","-0.73%"
"02/10/2025","0.137","0.138","0.138","0.136","1.05M","0.00%"
"02/09/2025","0.137","0.139","0.139","0.137","422.08K","-1.44%"
"02/06/2025","0.139","0.140","0.140","0.138","1.70M","-0.71%"
"02/05/2025","0.140","0.140","0.140","0.139","1.66M","0.00%"
"02/04/2025","0.140","0.139","0.141","0.139","2.59M","0.72%"
"02/03/2025","0.139","0.139","0.139","0.139","10.00K","-1.42%"
"02/02/2025","0.141","0.141","0.141","0.140","1.24M","0.71%"
"01/29/2025","0.140","0.141","0.141","0.139","1.66M","-0.71%"
"01/28/2025","0.141","0.140","0.142","0.140","1.64M","0.00%"
"01/27/2025","0.141","0.140","0.141","0.140","2.07M","0.00%"
"01/26/2025","0.141","0.140","0.141","0.140","1.75M","0.00%"
"01/23/2025","0.141","0.141","0.142","0.140","1.35M","-0.70%"
"01/22/2025","0.142","0.141","0.142","0.141","653.01K","1.43%"
"01/21/2025","0.140","0.141","0.141","0.140","46.06K","-1.41%"
"01/20/2025","0.142","0.141","0.142","0.141","431.34K","1.43%"
"01/19/2025","0.140","0.141","0.142","0.140","2.31M","-0.71%"
"01/16/2025","0.141","0.141","0.141","0.140","1.56M","0.00%"
"01/15/2025","0.141","0.140","0.141","0.140","3.92M","1.44%"
"01/14/2025","0.139","0.139","0.140","0.139","1.71M","-0.71%"
"01/13/2025","0.140","0.140","0.140","0.139","1.51M","0.00%"
"01/09/2025","0.140","0.141","0.141","0.140","1.73M","0.00%"
"01/08/2025","0.140","0.139","0.141","0.139","1.66M","0.00%"
"01/07/2025","0.140","0.139","0.140","0.139","1.82M","0.72%"
"01/06/2025","0.139","0.137","0.139","0.137","2.84M","0.72%"
"01/05/2025","0.138","0.138","0.139","0.138","2.05M","0.00%"
"01/02/2025","0.138","0.136","0.139","0.136","3.30M","1.47%"
"01/01/2025","0.136","0.137","0.138","0.136","1.92M","0.74%"
"12/31/2024","0.135","0.137","0.138","0.135","6.29M","-1.46%"
"12/30/2024","0.137","0.134","0.138","0.134","6.03M","2.24%"
"12/29/2024","0.134","0.133","0.135","0.133","1.33M","0.75%"
"12/26/2024","0.133","0.131","0.133","0.131","1.44M","2.31%"
"12/25/2024","0.130","0.131","0.131","0.130","177.36K","-0.76%"
"12/24/2024","0.131","0.132","0.133","0.131","1.42M","0.00%"
"12/23/2024","0.131","0.131","0.131","0.131","1.05M","0.00%"
"12/22/2024","0.131","0.132","0.132","0.131","308.26K","-1.50%"
"12/19/2024","0.133","0.132","0.133","0.132","425.94K","0.00%"
"12/18/2024","0.133","0.132","0.133","0.131","783.40K","0.00%"
"12/17/2024","0.133","0.132","0.133","0.131","758.67K","0.00%"
"12/16/2024","0.133","0.131","0.133","0.131","421.13K","0.76%"
"12/15/2024","0.132","0.133","0.133","0.132","277.44K","-1.49%"
"12/12/2024","0.134","0.133","0.134","0.132","757.03K","0.00%"
