"Date","Price","Open","High","Low","Vol.","Change %"
"09/11/2025","0.167","0.167","0.167","0.167","","0.00%"
"09/10/2025","0.167","0.167","0.167","0.142","5.22K","7.74%"
"09/09/2025","0.155","0.155","0.155","0.155","","0.00%"
"09/08/2025","0.155","0.155","0.155","0.155","","0.00%"
"09/04/2025","0.155","0.153","0.155","0.153","156.04K","1.31%"
"09/03/2025","0.153","0.149","0.153","0.149","65.10K","2.68%"
"09/02/2025","0.149","0.149","0.149","0.149","","0.00%"
"09/01/2025","0.149","0.149","0.152","0.149","8.00K","0.00%"
"08/31/2025","0.149","0.149","0.149","0.149","","0.00%"
"08/28/2025","0.149","0.144","0.149","0.144","731.76K","3.47%"
"08/27/2025","0.144","0.144","0.144","0.144","22.00K","0.70%"
"08/26/2025","0.143","0.143","0.143","0.143","5.40K","0.70%"
"08/25/2025","0.142","0.141","0.142","0.141","10.17K","1.43%"
"08/24/2025","0.140","0.140","0.140","0.140","22.50K","0.00%"
"08/21/2025","0.140","0.140","0.140","0.140","47.47K","0.00%"
"08/20/2025","0.140","0.140","0.140","0.140","41.91K","0.00%"
"08/19/2025","0.140","0.140","0.140","0.140","10.00K","0.00%"
"08/18/2025","0.140","0.140","0.140","0.140","28.62K","0.00%"
"08/17/2025","0.140","0.140","0.140","0.140","","0.00%"
"08/14/2025","0.140","0.140","0.140","0.140","40.00K","0.72%"
"08/13/2025","0.139","0.139","0.139","0.139","","0.00%"
"08/12/2025","0.139","0.139","0.139","0.139","54.90K","0.72%"
"08/11/2025","0.138","0.134","0.138","0.134","28.55K","4.55%"
"08/10/2025","0.132","0.132","0.132","0.132","0.20K","0.00%"
"08/07/2025","0.132","0.132","0.132","0.132","","0.00%"
"08/06/2025","0.132","0.132","0.132","0.132","","0.00%"
"08/05/2025","0.132","0.132","0.132","0.132","","0.00%"
"08/04/2025","0.132","0.131","0.132","0.131","73.18K","1.54%"
"08/03/2025","0.130","0.130","0.130","0.130","3.50K","0.00%"
"07/31/2025","0.130","0.130","0.130","0.130","1.50K","-7.14%"
"07/30/2025","0.140","0.140","0.140","0.140","22.22K","0.00%"
"07/29/2025","0.140","0.140","0.140","0.140","0.30K","0.00%"
"07/28/2025","0.140","0.140","0.140","0.140","68.73K","0.00%"
"07/27/2025","0.140","0.140","0.140","0.140","","0.00%"
"07/24/2025","0.140","0.140","0.140","0.140","11.94K","0.00%"
"07/23/2025","0.140","0.140","0.140","0.140","3.62K","-4.76%"
"07/22/2025","0.147","0.147","0.147","0.147","","0.00%"
"07/21/2025","0.147","0.147","0.147","0.147","","0.00%"
"07/20/2025","0.147","0.136","0.147","0.136","0.55K","8.89%"
"07/17/2025","0.135","0.135","0.135","0.135","0.20K","-8.78%"
"07/16/2025","0.148","0.149","0.149","0.148","20.92K","5.71%"
"07/15/2025","0.140","0.140","0.140","0.140","","0.00%"
"07/14/2025","0.140","0.140","0.140","0.140","66.37K","0.00%"
"07/13/2025","0.140","0.149","0.149","0.140","58.74K","-8.50%"
"07/10/2025","0.153","0.139","0.153","0.139","50.24K","9.29%"
"07/09/2025","0.140","0.140","0.140","0.140","0.38K","9.37%"
"07/08/2025","0.128","0.117","0.128","0.117","211.09K","9.40%"
"07/07/2025","0.117","0.113","0.117","0.113","9.36K","3.54%"
"07/06/2025","0.113","0.113","0.113","0.113","2.00K","0.00%"
"07/03/2025","0.113","0.113","0.113","0.113","63.31K","0.00%"
"07/02/2025","0.113","0.124","0.124","0.113","32.35K","0.00%"
"07/01/2025","0.113","0.109","0.113","0.109","313.24K","9.71%"
"06/30/2025","0.103","0.104","0.104","0.103","23.00K","-0.96%"
"06/26/2025","0.104","0.104","0.104","0.104","83.10K","-1.89%"
"06/25/2025","0.106","0.106","0.106","0.106","5.87K","1.92%"
"06/24/2025","0.104","0.105","0.105","0.104","56.61K","0.00%"
"06/23/2025","0.104","0.104","0.104","0.104","","0.00%"
"06/22/2025","0.104","0.105","0.105","0.104","442.46K","-0.95%"
"06/19/2025","0.105","0.106","0.106","0.105","249.55K","0.00%"
"06/18/2025","0.105","0.111","0.114","0.105","78.22K","-3.67%"
"06/17/2025","0.109","0.110","0.110","0.104","58.37K","4.81%"
"06/16/2025","0.104","0.104","0.104","0.104","58.58K","0.00%"
"06/15/2025","0.104","0.104","0.104","0.104","280.98K","-0.95%"
"06/12/2025","0.105","0.104","0.105","0.104","322.81K","0.96%"
"06/11/2025","0.104","0.106","0.106","0.103","399.84K","-1.89%"
"06/10/2025","0.106","0.100","0.107","0.100","441.87K","4.95%"
"06/04/2025","0.101","0.101","0.101","0.101","0.40K","3.06%"
"06/03/2025","0.098","0.100","0.100","0.098","99.00K","-2.00%"
"06/02/2025","0.100","0.100","0.100","0.098","142.83K","-0.99%"
"06/01/2025","0.101","0.099","0.101","0.098","253.02K","2.02%"
"05/29/2025","0.099","0.097","0.100","0.097","288.73K","1.02%"
"05/28/2025","0.098","0.102","0.102","0.098","416.10K","-2.00%"
"05/27/2025","0.100","0.093","0.100","0.093","1.09M","5.26%"
